text,heading,href,date,article_index,tag
"Under fredagens pressekonferanse i forkant av oppgjøret sa Liverpool-manager Jürgen Klopp at han ville ha en slutt på supportersanger med homofobiske tilrop. Manageren roste samtidig Liverpool-supporterne, som han mente hadde tatt grep for å slutte med tilropene.",Liverpool refset publikum for homohets i poengdeling,https://vg.no/sport/fotball/i/MoPzPo/liverpool-refset-publikum-for-homohets-i-poengdeling?utm_content=evergreens-widget-1&utm_source=fotball,2022-01-01,17.0,p
"– Nå som Chelsea er vår motstander, så gir det mening at jeg også viser takknemlighet til våre supportere for arbeidet de har gjort med å stoppe supportersanger som ikke passer inn med byen vår, vår klubb og våre folk, sa Klopp.",Liverpool refset publikum for homohets i poengdeling,https://vg.no/sport/fotball/i/MoPzPo/liverpool-refset-publikum-for-homohets-i-poengdeling?utm_content=evergreens-widget-1&utm_source=fotball,2022-01-01,17.0,p
"I forrige uke meldte det engelske fotballforbundet, FA, at tilropene som inneholdt homofobiske fraser, ville bli straffet.",Liverpool refset publikum for homohets i poengdeling,https://vg.no/sport/fotball/i/MoPzPo/liverpool-refset-publikum-for-homohets-i-poengdeling?utm_content=evergreens-widget-1&utm_source=fotball,2022-01-01,17.0,p
"I det som til slutt ble en målløs poengdeling, så det derimot tidlig ut til å bli fartsfylt på Anfield.",Liverpool refset publikum for homohets i poengdeling,https://vg.no/sport/fotball/i/MoPzPo/liverpool-refset-publikum-for-homohets-i-poengdeling?utm_content=evergreens-widget-1&utm_source=fotball,2022-01-01,17.0,p
"Allerede etter to minutter slapp hjemmepublikummet med skrekken. Kai Havertz spaserte inn en retur etter at Thiago Silva traff stolpen. En utspilt Alisson kunne bare se at ballen seilte inn i nettmaskene. Men hjemmelaget hadde marginene med seg og ble «reddet» av VAR, som grep inn da tyske Havertz viste seg i å være noen små centimetere offside i det han sendte av gårde avslutningen.",Liverpool refset publikum for homohets i poengdeling,https://vg.no/sport/fotball/i/MoPzPo/liverpool-refset-publikum-for-homohets-i-poengdeling?utm_content=evergreens-widget-1&utm_source=fotball,2022-01-01,17.0,p
"Chelsea hadde lenge initiativet mot et tidvis tafatt hjemmelag, men inn i det siste kvarteret mot pause, tok de røde virkelig over. Men flere gode muligheter til tross, gikk lagene målløse inn i garderobene.",Liverpool refset publikum for homohets i poengdeling,https://vg.no/sport/fotball/i/MoPzPo/liverpool-refset-publikum-for-homohets-i-poengdeling?utm_content=evergreens-widget-1&utm_source=fotball,2022-01-01,17.0,p
"– Liverpool trenger spillere som kan komme inn og utgjøre en forskjell. Og det trengs nå, slo Rio Ferdinand fast hos BT Sports.",Liverpool refset publikum for homohets i poengdeling,https://vg.no/sport/fotball/i/MoPzPo/liverpool-refset-publikum-for-homohets-i-poengdeling?utm_content=evergreens-widget-1&utm_source=fotball,2022-01-01,17.0,p
"Jürgen Klopp, som feiret sin 1000 kamp som manager på toppnivå, var tydelig misfornøyd med mye. Og pausepraten så ut til å hjelpe. Vertene føk ut av startblokkene og iløpet av det første kvarteret av den andre omgangen produserte rødtrøyene flere store og gode muligheter. ",Liverpool refset publikum for homohets i poengdeling,https://vg.no/sport/fotball/i/MoPzPo/liverpool-refset-publikum-for-homohets-i-poengdeling?utm_content=evergreens-widget-1&utm_source=fotball,2022-01-01,17.0,p
"Men hverken Naby Keitas, Cody Gakpos eller Mohammed Salahs forsøk endte i uttelling.",Liverpool refset publikum for homohets i poengdeling,https://vg.no/sport/fotball/i/MoPzPo/liverpool-refset-publikum-for-homohets-i-poengdeling?utm_content=evergreens-widget-1&utm_source=fotball,2022-01-01,17.0,p
"Iløpet av disse minuttene hadde også Chelseas nyervervelse, Mykhailo Mudryk, rukket å entre Anfield-matta.",Liverpool refset publikum for homohets i poengdeling,https://vg.no/sport/fotball/i/MoPzPo/liverpool-refset-publikum-for-homohets-i-poengdeling?utm_content=evergreens-widget-1&utm_source=fotball,2022-01-01,17.0,p
Ti minutter etter egen inntreden danset han seg igjennom Liverpool-forsvaret før han sendte ballen i nettveggen. 22-åringen bød igjen og igjen 37-årige James Milner på problemer ned langs venstresiden.,Liverpool refset publikum for homohets i poengdeling,https://vg.no/sport/fotball/i/MoPzPo/liverpool-refset-publikum-for-homohets-i-poengdeling?utm_content=evergreens-widget-1&utm_source=fotball,2022-01-01,17.0,p
Den tendensen fortsatte og plutselig var det gjestene som så ut til å være nærest de tre poengene. Helt på tampen hindret Andy Robertson Carney Chukwuemeka i å bli den store helten.,Liverpool refset publikum for homohets i poengdeling,https://vg.no/sport/fotball/i/MoPzPo/liverpool-refset-publikum-for-homohets-i-poengdeling?utm_content=evergreens-widget-1&utm_source=fotball,2022-01-01,17.0,p
"Liverpool-back Robertson sto for mye av farlighetene de røde skapte fremover i banen. Han er tilfreds med at laget holdt nullen, men erkjenner at trepoengerne snart må komme. Om ikke blir avstanden opp til topp fire og Champions League-plass skjebnesvanger. ",Liverpool refset publikum for homohets i poengdeling,https://vg.no/sport/fotball/i/MoPzPo/liverpool-refset-publikum-for-homohets-i-poengdeling?utm_content=evergreens-widget-1&utm_source=fotball,2022-01-01,17.0,p
"I øyeblikket skiller det ni poeng opp til Newcastle på 4-plass. Liverpool har riktig nok én kamp til gode på «The Magpies». Poengfangsten for Liverpool etter 19 serierunder lyder 29. Til sammenligning hadde Klopps menn 41 poeng på samme tidspunkt forrige sesong. Da ble de til slutt nummer to, ett poeng bak Manchester City, som vant ligaen på 93 poeng.",Liverpool refset publikum for homohets i poengdeling,https://vg.no/sport/fotball/i/MoPzPo/liverpool-refset-publikum-for-homohets-i-poengdeling?utm_content=evergreens-widget-1&utm_source=fotball,2022-01-01,17.0,p
"– Avstanden blir større. Vi mister poeng vi ikke skal. Men nå må vi foksuere på å komme tiblkae til hva et Liverpool-lag skal se ut som. Vi har mistet det i det siste. Vi må få tilbake selvtilliten. Det hjelper på at noen av de skadde spillerne er påvei tilbake. Nå handler alt om små steg i riktig retning. Det gjorde vi i dag, sier Robertson til Viaplay.",Liverpool refset publikum for homohets i poengdeling,https://vg.no/sport/fotball/i/MoPzPo/liverpool-refset-publikum-for-homohets-i-poengdeling?utm_content=evergreens-widget-1&utm_source=fotball,2022-01-01,17.0,p
Mangeårige Liverpool-kaptein Steven Gerrard er klar på at det er lite som stemmer for klubben i hans hjerte for øyeblikket.,Liverpool refset publikum for homohets i poengdeling,https://vg.no/sport/fotball/i/MoPzPo/liverpool-refset-publikum-for-homohets-i-poengdeling?utm_content=evergreens-widget-1&utm_source=fotball,2022-01-01,17.0,p
"– Akkurat nå mangler Liverpool kvalitet og «faren» de har hatt i spillet under Jürgen Klopp, var Liverpool-legende Gerrards oppsummering overfor BT Sports etter kampslutt.",Liverpool refset publikum for homohets i poengdeling,https://vg.no/sport/fotball/i/MoPzPo/liverpool-refset-publikum-for-homohets-i-poengdeling?utm_content=evergreens-widget-1&utm_source=fotball,2022-01-01,17.0,p
Dette er mannen som vil kjøpe Manchester United,Dette er mannen som vil kjøpe Manchester United,https://vg.no/sport/fotball/i/zE4J91/sir-jim-ratcliffe-dette-er-mannen-som-vil-kjoepe-manchester-united?utm_content=evergreens-widget-2&utm_source=fotball,2022-01-01,18.0,h1
"Han forsøkte å kjøpe Chelsea, men kom ikke i mål. Nå prøver han seg på Manchester United. Men hvem er mangemilliardæren Sir Jim Ratcliffe?",Dette er mannen som vil kjøpe Manchester United,https://vg.no/sport/fotball/i/zE4J91/sir-jim-ratcliffe-dette-er-mannen-som-vil-kjoepe-manchester-united?utm_content=evergreens-widget-2&utm_source=fotball,2022-01-01,18.0,p
"En av Storbritannias rikeste, som attpåtil har vært en Manchester United-fan hele sitt 70-årige liv, er interessert i kjøpe klubben.",Dette er mannen som vil kjøpe Manchester United,https://vg.no/sport/fotball/i/zE4J91/sir-jim-ratcliffe-dette-er-mannen-som-vil-kjoepe-manchester-united?utm_content=evergreens-widget-2&utm_source=fotball,2022-01-01,18.0,p
Skrev seg til proffkarriere – nå er Dan Eggen filosof,Skrev seg til proffkarriere – nå er Dan Eggen filosof,https://vg.no/sport/fotball/i/pQnpWj/skrev-seg-til-proffkarriere-naa-er-dan-eggen-filosof?utm_content=evergreens-widget-3&utm_source=fotball,2022-01-01,19.0,h1
Med høye krøller og ryggsekk så Dan Eggen ut som han var på interrail da han plutselig dukket opp på landslagssamling. Men den danskfødte midtstopperen lurte alle – og ble en av Drillos mest betrodde menn.,Skrev seg til proffkarriere – nå er Dan Eggen filosof,https://vg.no/sport/fotball/i/pQnpWj/skrev-seg-til-proffkarriere-naa-er-dan-eggen-filosof?utm_content=evergreens-widget-3&utm_source=fotball,2022-01-01,19.0,p
Historien om Dan Eggen (53) er fortellingen om hvordan det finnes flere veier til både proffliv og landslagsspill.,Skrev seg til proffkarriere – nå er Dan Eggen filosof,https://vg.no/sport/fotball/i/pQnpWj/skrev-seg-til-proffkarriere-naa-er-dan-eggen-filosof?utm_content=evergreens-widget-3&utm_source=fotball,2022-01-01,19.0,p
Tottenham vant etter overtidsscoring – ubeseiret i ligaen under Antonio Conte,Tottenham vant etter overtidsscoring – ubeseiret i ligaen under Antonio Conte,https://vg.no/sport/fotball/i/RrlLxJ/tottenham-vant-etter-overtidsscoring-ubeseiret-i-ligaen-under-antonio-conte,2022-01-02,20.0,h1
(Watford - Tottenham 0–1) Tottenham stanget og stanget. Og til slutt stanget midtstopper Davinson Sanchez inn det avgjørende målet på overtid.,Tottenham vant etter overtidsscoring – ubeseiret i ligaen under Antonio Conte,https://vg.no/sport/fotball/i/RrlLxJ/tottenham-vant-etter-overtidsscoring-ubeseiret-i-ligaen-under-antonio-conte,2022-01-02,20.0,p
Dermed står Tottenham med fem seirer og tre uavgjort på åtte seriekamper etter at Antonio Conte tok over som manager.,Tottenham vant etter overtidsscoring – ubeseiret i ligaen under Antonio Conte,https://vg.no/sport/fotball/i/RrlLxJ/tottenham-vant-etter-overtidsscoring-ubeseiret-i-ligaen-under-antonio-conte,2022-01-02,20.0,p
"VAR-straffe, rødt kort og overtidsmål da City slo Arsenal","VAR-straffe, rødt kort og overtidsmål da City slo Arsenal",https://vg.no/sport/fotball/i/k6yk7L/var-straffe-roedt-kort-og-overtidsmaal-da-city-slo-arsenal,2022-01-02,21.0,h1
"(Arsenal – Manchester City 1–2) Først grep VAR-teamet inn og bidro til straffe for Manchester City, og minutter senere ble Arsenal redusert til ti mann. Tre minutter på overtid røk alle poengene.","VAR-straffe, rødt kort og overtidsmål da City slo Arsenal",https://vg.no/sport/fotball/i/k6yk7L/var-straffe-roedt-kort-og-overtidsmaal-da-city-slo-arsenal,2022-01-02,21.0,p
Tre minutter på overtid pirket Rodri inn vinnermålet fra fem meter etter å ha plukket opp en avslutning fra Aymeric Laporte. ,"VAR-straffe, rødt kort og overtidsmål da City slo Arsenal",https://vg.no/sport/fotball/i/k6yk7L/var-straffe-roedt-kort-og-overtidsmaal-da-city-slo-arsenal,2022-01-02,21.0,p
Lukaku: Sa nei til Manchester City,Lukaku: Sa nei til Manchester City,https://vg.no/sport/fotball/i/z7QqJ9/lukaku-sa-nei-til-manchester-city,2022-01-02,22.0,h1
Manchester City har i lengre tid jaktet etter en stjernespiss. Romelu Lukaku (28) innrømmer at han avviste et lukrativt tilbud fra City ett år før han dro fra Inter. ,Lukaku: Sa nei til Manchester City,https://vg.no/sport/fotball/i/z7QqJ9/lukaku-sa-nei-til-manchester-city,2022-01-02,22.0,p
Her er lørdagens oddstips!,Lukaku: Sa nei til Manchester City,https://vg.no/sport/fotball/i/z7QqJ9/lukaku-sa-nei-til-manchester-city,2022-01-02,22.0,p
Romelu Lukaku har skapt overskrifter etter at han tidligere i desember gjorde et lengre intervju med Sky Sports Italia. Der har han blant annet snakket om kjærligheten for Inter og misnøye rundt egen situasjon i Chelsea. ,Lukaku: Sa nei til Manchester City,https://vg.no/sport/fotball/i/z7QqJ9/lukaku-sa-nei-til-manchester-city,2022-01-02,22.0,p
"I intervjuet avslører han også at Manchester City ønsket å kjøpe ham. Lukaku sier at forespørselen kom etter Lukakus første sesong i Inter, noe som vil si sommeren 2020. ",Lukaku: Sa nei til Manchester City,https://vg.no/sport/fotball/i/z7QqJ9/lukaku-sa-nei-til-manchester-city,2022-01-02,22.0,p
Lukaku sier at tilbudet fra Manchester City var høyere enn tilbudet som kom fra Chelsea året etter.,Lukaku: Sa nei til Manchester City,https://vg.no/sport/fotball/i/z7QqJ9/lukaku-sa-nei-til-manchester-city,2022-01-02,22.0,p
"– Jeg ville ikke. Jeg tenkte at det ikke var tiden for å gjøre det. Det var det første året, og jeg ønsket ikke å dra fra Inter. Jeg ønsket å gjøre noe bra for Inter, for Inter reddet karrieren min, sier Lukaku, som dro til Italia etter å ha havnet i kulden hos Ole Gunnar Solskjær i Manchester United. ",Lukaku: Sa nei til Manchester City,https://vg.no/sport/fotball/i/z7QqJ9/lukaku-sa-nei-til-manchester-city,2022-01-02,22.0,p
Tuchel slår tilbake etter Lukaku-utspill: – Liker det ikke ,Lukaku: Sa nei til Manchester City,https://vg.no/sport/fotball/i/z7QqJ9/lukaku-sa-nei-til-manchester-city,2022-01-02,22.0,h2
"Den belgiske stjernespissen er klar på at han ønsket å bli i Inter noen år til, og sier at det ikke var et spørsmål om penger. 28-åringen nevner også de tre klubbene han mener alle spillere drømmer om:",Lukaku: Sa nei til Manchester City,https://vg.no/sport/fotball/i/z7QqJ9/lukaku-sa-nei-til-manchester-city,2022-01-02,22.0,p
"– Real Madrid, Barcelona og Bayern München. Alle spillere har en drøm om å kunne ikle seg trøyen til én av disse tre klubbene, sier Lukaku. ",Lukaku: Sa nei til Manchester City,https://vg.no/sport/fotball/i/z7QqJ9/lukaku-sa-nei-til-manchester-city,2022-01-02,22.0,p
"Også sommeren 2021 var Manchester City i markedet etter en toppspiss. Da var det Harry Kane som var nær en overgang, men Tottenham ønsket ikke å selge spissen. ",Lukaku: Sa nei til Manchester City,https://vg.no/sport/fotball/i/z7QqJ9/lukaku-sa-nei-til-manchester-city,2022-01-02,22.0,p
"Selv uten en rendyrket spiss, har Manchester City klart seg meget bra. For øyeblikket leder de Premier League, åtte poeng foran Lukakus Chelsea, og har stø kurs mot nok et seriegull. ",Lukaku: Sa nei til Manchester City,https://vg.no/sport/fotball/i/z7QqJ9/lukaku-sa-nei-til-manchester-city,2022-01-02,22.0,p
"Første nyttårsdag tar de turen til London for å møte Arsenal, hvor de har muligheten til å skaffe seg en enda større luke før Chelsea møter tredjeplasserte Liverpool på andre nyttårsdag. ",Lukaku: Sa nei til Manchester City,https://vg.no/sport/fotball/i/z7QqJ9/lukaku-sa-nei-til-manchester-city,2022-01-02,22.0,p
VG-tips: Arsenal – Manchester City,Lukaku: Sa nei til Manchester City,https://vg.no/sport/fotball/i/z7QqJ9/lukaku-sa-nei-til-manchester-city,2022-01-02,22.0,h2
2–2 mellom Chelsea og Liverpool: − Et resultat ingen av dem kan leve med,2–2 mellom Chelsea og Liverpool: − Et resultat ingen av dem kan leve med,https://vg.no/sport/fotball/i/oW8Xva/22-mellom-chelsea-og-liverpool-et-resultat-ingen-av-dem-kan-leve-med,2022-01-03,23.0,h1
(Chelsea-Liverpool 2–2) Dette var fotballkampen ingen av lagene hadde råd til å tape – om de fortsatt skal ha håp om å slåss om ligagullet. Manchester City er «vinneren» etter 2–2 mellom Chelsea og Liverpool. ,2–2 mellom Chelsea og Liverpool: − Et resultat ingen av dem kan leve med,https://vg.no/sport/fotball/i/oW8Xva/22-mellom-chelsea-og-liverpool-et-resultat-ingen-av-dem-kan-leve-med,2022-01-03,23.0,p
Nå har Chelsea 10 og Liverpool 11 poeng opp til Pep Guardiolas himmelblåkledde menn på tabelltoppen (Liverpool har én kamp mindre spilt enn de to andre).,2–2 mellom Chelsea og Liverpool: − Et resultat ingen av dem kan leve med,https://vg.no/sport/fotball/i/oW8Xva/22-mellom-chelsea-og-liverpool-et-resultat-ingen-av-dem-kan-leve-med,2022-01-03,23.0,p
Sjokktap for Real Madrid,Sjokktap for Real Madrid,https://vg.no/sport/fotball/i/34Xv19/sjokktap-for-real-madrid,2022-01-03,24.0,h1
(Getafe-Real Madrid 1–0) Tabelltopp Real Madrid gikk på sitt andre ligatap i sesongen. Det skjedde i byderbyet mot Getafe.,Sjokktap for Real Madrid,https://vg.no/sport/fotball/i/34Xv19/sjokktap-for-real-madrid,2022-01-03,24.0,p
"Tyrkeren Enes Ünal satte inn seiersmålet helt i starten av kampen. Han knabbet ballen fra Éder Militão og skjøt i mål. Brasilianeren mistet ballen til Ünal, som sendte ballen forbi Thibaut Courtois.",Sjokktap for Real Madrid,https://vg.no/sport/fotball/i/34Xv19/sjokktap-for-real-madrid,2022-01-03,24.0,p
Tallene som bør bekymre Klopp: − City er nødt til å ha en skikkelig formdupp,Tallene som bør bekymre Klopp: − City er nødt til å ha en skikkelig formdupp,https://vg.no/sport/fotball/i/28X6Xv/tallene-som-boer-bekymre-klopp-city-er-noedt-til-aa-ha-en-skikkelig-formdupp,2022-01-03,25.0,h1
Med tolv poeng opp til Manchester City blir søndagens møte med Chelsea en potensiell skjebnekamp for Liverpool. Og tallenes tale er klar.,Tallene som bør bekymre Klopp: − City er nødt til å ha en skikkelig formdupp,https://vg.no/sport/fotball/i/28X6Xv/tallene-som-boer-bekymre-klopp-city-er-noedt-til-aa-ha-en-skikkelig-formdupp,2022-01-03,25.0,p
