,heading,href,date
4120,Fantasy Premier League Gameweek 12: Bruke chips eller ta hits?,https://vg.no/sport/fotball/i/q11vLz/fantasy-premier-league-gameweek-12-bruke-chips-eller-ta-hits,2022-10-21
4121,Liverpool refset publikum for homohets i poengdeling,https://vg.no/sport/fotball/i/MoPzPo/liverpool-refset-publikum-for-homohets-i-poengdeling?utm_content=evergreens-widget-1&utm_source=fotball,2022-10-21
4122,Dette er mannen som vil kjøpe Manchester United,https://vg.no/sport/fotball/i/zE4J91/sir-jim-ratcliffe-dette-er-mannen-som-vil-kjoepe-manchester-united?utm_content=evergreens-widget-2&utm_source=fotball,2022-10-21
4123,Skrev seg til proffkarriere – nå er Dan Eggen filosof,https://vg.no/sport/fotball/i/pQnpWj/skrev-seg-til-proffkarriere-naa-er-dan-eggen-filosof?utm_content=evergreens-widget-3&utm_source=fotball,2022-10-21
4124,Fantasy Premier League Gameweek 13: Hete alternativer skaper dilemma,https://vg.no/sport/fotball/i/MooBo0/fantasy-premier-league-gameweek-13-hete-alternativer-skaper-dilemma,2022-10-22
4125,Amnestys kommunikasjonssjef skal se fotball-VM: Tror ikke på svart skjerm-effekt,https://vg.no/sport/fotball/i/Knnaw5/amnestys-kommunikasjonssjef-skal-se-fotball-vm-tror-ikke-paa-svart-skjerm-effekt,2022-10-22
4126,Arsenal med Glimt-hjelp: Xhaka matchvinner,https://vg.no/sport/fotball/i/APPBBE/arsenal-med-glimt-hjelp-xhaka-matchvinner,2022-10-22
4127,Ronaldo svarer etter vrakingen: − Noen ganger koker det over,https://vg.no/sport/fotball/i/dwwaz1/ronaldo-svarer-etter-vrakingen-noen-ganger-koker-det-over,2022-10-22
4128,Martin Ødegaard får Kniksens hederspris,https://vg.no/sport/fotball/i/5BBk61/martin-oedegaard-faar-kniksens-hederspris,2022-10-22
4129,Svenskene tok Qatar-grep etter kritikk,https://vg.no/sport/fotball/i/Knn1Q7/svenskene-tok-qatar-grep-etter-kritikk,2022-10-22
4130,Ten Hag om Ronaldo-oppførsel: − Vil håndtere det i morgen,https://vg.no/sport/fotball/i/mQQpVv/ten-hag-om-ronaldo-oppfoersel-vil-haandtere-det-i-morgen,2022-10-22
4131,Manchester United herjet med Tottenham – strålende Lloris hindret ydmykelse,https://vg.no/sport/fotball/i/Lllq1J/manchester-united-herjet-med-tottenham-straalende-lloris-hindret-ydmykelse,2022-10-22
4132,Darwin Núñez med sitt første Anfield-mål – Liverpool med to strake ligaseirer,https://vg.no/sport/fotball/i/2BBVjy/darwin-nunez-med-sitt-foerste-anfield-maal-liverpool-med-to-strake-ligaseirer,2022-10-22
4133,Bolkan Nordli sendte Jerv et langt steg mot nedrykk,https://vg.no/sport/fotball/i/JQQR2P/bolkan-nordli-sendte-jerv-et-langt-steg-mot-nedrykk,2022-10-22
4134,Fengslet i Qatar: NRK-journalist dropper VM-reise,https://vg.no/sport/fotball/i/8JJXow/fengslet-i-qatar-nrk-journalist-dropper-vm-reise,2022-10-22
4135,Knalltøff trekning for Norge i U21-EM: − Dette guttene drømmer om,https://vg.no/sport/fotball/i/eJJkMM/knalltoeff-trekning-for-norge-i-u21-em-dette-guttene-droemmer-om,2022-10-22
4136,Liverpool refset publikum for homohets i poengdeling,https://vg.no/sport/fotball/i/MoPzPo/liverpool-refset-publikum-for-homohets-i-poengdeling?utm_content=evergreens-widget-1&utm_source=fotball,2022-10-22
4137,Dette er mannen som vil kjøpe Manchester United,https://vg.no/sport/fotball/i/zE4J91/sir-jim-ratcliffe-dette-er-mannen-som-vil-kjoepe-manchester-united?utm_content=evergreens-widget-2&utm_source=fotball,2022-10-22
4138,Skrev seg til proffkarriere – nå er Dan Eggen filosof,https://vg.no/sport/fotball/i/pQnpWj/skrev-seg-til-proffkarriere-naa-er-dan-eggen-filosof?utm_content=evergreens-widget-3&utm_source=fotball,2022-10-22
4139,Casemiro reddet United-poeng etter ellevilt sluttdrama,https://vg.no/sport/fotball/i/0QQx1J/casemiro-reddet-united-poeng-etter-ellevilt-sluttdrama,2022-10-23
4140,Vålerenga snytt for straffe i ny kalddusj: − Ikke noe vits å skylde på dommeren,https://vg.no/sport/fotball/i/3EEO3P/vaalerenga-snytt-for-straffe-i-ny-kalddusj-ikke-noe-vits-aa-skylde-paa-dommeren,2022-10-23
4141,"Haaland herjet mot Brighton: Rystet motstander, scoret to og nærmet seg Solskjær-rekord",https://vg.no/sport/fotball/i/kEEOma/haaland-herjet-mot-brighton-rystet-motstander-scoret-to-og-naermet-seg-solskjaer-rekord,2022-10-23
4142,Supporterne stormet banen da Stabæk i praksis ble klar for Eliteserien: − 99 prosent sikkert,https://vg.no/sport/fotball/i/VPP3o1/supporterne-stormet-banen-da-stabaek-i-praksis-ble-klar-for-eliteserien-99-prosent-sikkert,2022-10-23
4143,Liverpool på skogstur igjen – kjempesmell mot Nottingham Forest,https://vg.no/sport/fotball/i/zEE10w/liverpool-paa-skogstur-igjen-kjempesmell-mot-nottingham-forest,2022-10-23
4144,«Maktkamp» i Manchester United: − Ten Hag er i ferd med å vinne,https://vg.no/sport/fotball/i/y66pka/ronaldos-gigantiske-ego-har-vaert-med-paa-aa-rive-ned-garderoben,2022-10-23
4145,Norge med drømmetrekning til VM-sluttspillet: − Kunne nesten ikke blitt bedre,https://vg.no/sport/fotball/i/APPm1M/norge-med-droemmetrekning-til-vm-sluttspillet-kunne-nesten-ikke-blitt-bedre,2022-10-23
4146,Bare Odd og Vålerenga oppfyller «ungdomsmål»: − Trenerne mangler mot,https://vg.no/sport/fotball/i/0QQW5g/bare-odd-og-vaalerenga-oppfyller-ungdomsmaal-trenerne-mangler-mot,2022-10-23
4147,Fantasy Premier League Gameweek 13: Hete alternativer skaper dilemma,https://vg.no/sport/fotball/i/MooBo0/fantasy-premier-league-gameweek-13-hete-alternativer-skaper-dilemma,2022-10-23
4148,Amnestys kommunikasjonssjef skal se fotball-VM: Tror ikke på svart skjerm-effekt,https://vg.no/sport/fotball/i/Knnaw5/amnestys-kommunikasjonssjef-skal-se-fotball-vm-tror-ikke-paa-svart-skjerm-effekt,2022-10-23
4149,Arsenal med Glimt-hjelp: Xhaka matchvinner,https://vg.no/sport/fotball/i/APPBBE/arsenal-med-glimt-hjelp-xhaka-matchvinner,2022-10-23
4150,Ronaldo svarer etter vrakingen: − Noen ganger koker det over,https://vg.no/sport/fotball/i/dwwaz1/ronaldo-svarer-etter-vrakingen-noen-ganger-koker-det-over,2022-10-23
4151,Martin Ødegaard får Kniksens hederspris,https://vg.no/sport/fotball/i/5BBk61/martin-oedegaard-faar-kniksens-hederspris,2022-10-23
4152,Svenskene tok Qatar-grep etter kritikk,https://vg.no/sport/fotball/i/Knn1Q7/svenskene-tok-qatar-grep-etter-kritikk,2022-10-23
4153,Ten Hag om Ronaldo-oppførsel: − Vil håndtere det i morgen,https://vg.no/sport/fotball/i/mQQpVv/ten-hag-om-ronaldo-oppfoersel-vil-haandtere-det-i-morgen,2022-10-23
4154,Manchester United herjet med Tottenham – strålende Lloris hindret ydmykelse,https://vg.no/sport/fotball/i/Lllq1J/manchester-united-herjet-med-tottenham-straalende-lloris-hindret-ydmykelse,2022-10-23
4155,Darwin Núñez med sitt første Anfield-mål – Liverpool med to strake ligaseirer,https://vg.no/sport/fotball/i/2BBVjy/darwin-nunez-med-sitt-foerste-anfield-maal-liverpool-med-to-strake-ligaseirer,2022-10-23
4156,Liverpool refset publikum for homohets i poengdeling,https://vg.no/sport/fotball/i/MoPzPo/liverpool-refset-publikum-for-homohets-i-poengdeling?utm_content=evergreens-widget-1&utm_source=fotball,2022-10-23
4157,Dette er mannen som vil kjøpe Manchester United,https://vg.no/sport/fotball/i/zE4J91/sir-jim-ratcliffe-dette-er-mannen-som-vil-kjoepe-manchester-united?utm_content=evergreens-widget-2&utm_source=fotball,2022-10-23
4158,Skrev seg til proffkarriere – nå er Dan Eggen filosof,https://vg.no/sport/fotball/i/pQnpWj/skrev-seg-til-proffkarriere-naa-er-dan-eggen-filosof?utm_content=evergreens-widget-3&utm_source=fotball,2022-10-23
4159,Seriemester Molde kjølnet RBKs medaljehåp: − Godt at de plumper,https://vg.no/sport/fotball/i/699RJ3/seriemester-molde-kjoelnet-rbks-medaljehaap-godt-at-de-plumper,2022-10-24
4160,Bodø/Glimt stormer mot medalje etter målshow mot Kristiansund,https://vg.no/sport/fotball/i/JQQ578/bodoe-glimt-stormer-mot-medalje-etter-maalshow-mot-kristiansund,2022-10-24
4161,Ødegaards kriserekke fortsatte: Kvalikspøkelset gir ikke slipp på Sandefjord,https://vg.no/sport/fotball/i/wAAG5L/oedegaards-kriserekke-fortsatte-kvalikspoekelset-gir-ikke-slipp-paa-sandefjord,2022-10-24
4162,Lekker Elyounoussi-assist stoppet Arsenals seiersrekke: − Endelig,https://vg.no/sport/fotball/i/8JJ8Pw/nydelig-elyounoussi-assist-mot-arsenal,2022-10-24
4163,Riises Avaldsnes med ny smell – nå venter nedrykksdrama i siste runde,https://vg.no/sport/fotball/i/rllR5A/riises-avaldsnes-med-ny-smell-naa-venter-nedrykksdrama-i-siste-runde,2022-10-24
4164,Brann ble seriemestere og får æresvakt: − Det er helt sykt fortjent,https://vg.no/sport/fotball/i/mQQ9g1/brann-ble-seriemestere-og-faar-aeresvakt-det-er-helt-sykt-fortjent,2022-10-24
4165,The Times-profil overrasket over Haaland-oppførsel: − En global megastjerne,https://vg.no/sport/fotball/i/P44Akz/the-times-profil-overrasket-over-haaland-oppfoersel-en-global-megastjerne,2022-10-24
4166,Casemiro reddet United-poeng etter ellevilt sluttdrama,https://vg.no/sport/fotball/i/0QQx1J/casemiro-reddet-united-poeng-etter-ellevilt-sluttdrama,2022-10-24
4167,Vålerenga snytt for straffe i ny kalddusj: − Ikke noe vits å skylde på dommeren,https://vg.no/sport/fotball/i/3EEO3P/vaalerenga-snytt-for-straffe-i-ny-kalddusj-ikke-noe-vits-aa-skylde-paa-dommeren,2022-10-24
4168,"Haaland herjet mot Brighton: Rystet motstander, scoret to og nærmet seg Solskjær-rekord",https://vg.no/sport/fotball/i/kEEOma/haaland-herjet-mot-brighton-rystet-motstander-scoret-to-og-naermet-seg-solskjaer-rekord,2022-10-24
4169,Supporterne stormet banen da Stabæk i praksis ble klar for Eliteserien: − 99 prosent sikkert,https://vg.no/sport/fotball/i/VPP3o1/supporterne-stormet-banen-da-stabaek-i-praksis-ble-klar-for-eliteserien-99-prosent-sikkert,2022-10-24
4170,Liverpool på skogstur igjen – kjempesmell mot Nottingham Forest,https://vg.no/sport/fotball/i/zEE10w/liverpool-paa-skogstur-igjen-kjempesmell-mot-nottingham-forest,2022-10-24
4171,«Maktkamp» i Manchester United: − Ten Hag er i ferd med å vinne,https://vg.no/sport/fotball/i/y66pka/ronaldos-gigantiske-ego-har-vaert-med-paa-aa-rive-ned-garderoben,2022-10-24
4172,Norge med drømmetrekning til VM-sluttspillet: − Kunne nesten ikke blitt bedre,https://vg.no/sport/fotball/i/APPm1M/norge-med-droemmetrekning-til-vm-sluttspillet-kunne-nesten-ikke-blitt-bedre,2022-10-24
4173,Bare Odd og Vålerenga oppfyller «ungdomsmål»: − Trenerne mangler mot,https://vg.no/sport/fotball/i/0QQW5g/bare-odd-og-vaalerenga-oppfyller-ungdomsmaal-trenerne-mangler-mot,2022-10-24
4174,Fantasy Premier League Gameweek 13: Hete alternativer skaper dilemma,https://vg.no/sport/fotball/i/MooBo0/fantasy-premier-league-gameweek-13-hete-alternativer-skaper-dilemma,2022-10-24
4175,Amnestys kommunikasjonssjef skal se fotball-VM: Tror ikke på svart skjerm-effekt,https://vg.no/sport/fotball/i/Knnaw5/amnestys-kommunikasjonssjef-skal-se-fotball-vm-tror-ikke-paa-svart-skjerm-effekt,2022-10-24
4176,Liverpool refset publikum for homohets i poengdeling,https://vg.no/sport/fotball/i/MoPzPo/liverpool-refset-publikum-for-homohets-i-poengdeling?utm_content=evergreens-widget-1&utm_source=fotball,2022-10-24
4177,Dette er mannen som vil kjøpe Manchester United,https://vg.no/sport/fotball/i/zE4J91/sir-jim-ratcliffe-dette-er-mannen-som-vil-kjoepe-manchester-united?utm_content=evergreens-widget-2&utm_source=fotball,2022-10-24
4178,Skrev seg til proffkarriere – nå er Dan Eggen filosof,https://vg.no/sport/fotball/i/pQnpWj/skrev-seg-til-proffkarriere-naa-er-dan-eggen-filosof?utm_content=evergreens-widget-3&utm_source=fotball,2022-10-24
4179,Dette har overrasket Guardiola om Haaland,https://vg.no/sport/fotball/i/P44lL7/dette-har-overrasket-guardiola-om-haaland,2022-10-25
4180,Reagerer på supportersangene om Gerrard: − Respektløst,https://vg.no/sport/fotball/i/BWWBKl/reagerer-paa-supportersangene-om-gerrard-respektloest,2022-10-25
4181,Hansen kan gi seg på landslaget: − Må ta en vurdering,https://vg.no/sport/fotball/i/766vl3/andre-hansen-kan-gi-seg-paa-landslaget-maa-ta-en-vurdering,2022-10-25
4182,Moldes nye helt tror Rosenborg havner utenfor pallen – Gauseth spår Lillestrøm-skuffelse,https://vg.no/sport/fotball/i/8JJ832/moldes-nye-helt-tror-rosenborg-havner-utenfor-pallen-gauseth-spaar-lillestroem-skuffelse,2022-10-25
4183,Seriemester Molde kjølnet RBKs medaljehåp: − Godt at de plumper,https://vg.no/sport/fotball/i/699RJ3/seriemester-molde-kjoelnet-rbks-medaljehaap-godt-at-de-plumper,2022-10-25
4184,Bodø/Glimt stormer mot medalje etter målshow mot Kristiansund,https://vg.no/sport/fotball/i/JQQ578/bodoe-glimt-stormer-mot-medalje-etter-maalshow-mot-kristiansund,2022-10-25
4185,Ødegaards kriserekke fortsatte: Kvalikspøkelset gir ikke slipp på Sandefjord,https://vg.no/sport/fotball/i/wAAG5L/oedegaards-kriserekke-fortsatte-kvalikspoekelset-gir-ikke-slipp-paa-sandefjord,2022-10-25
4186,Lekker Elyounoussi-assist stoppet Arsenals seiersrekke: − Endelig,https://vg.no/sport/fotball/i/8JJ8Pw/nydelig-elyounoussi-assist-mot-arsenal,2022-10-25
4187,Riises Avaldsnes med ny smell – nå venter nedrykksdrama i siste runde,https://vg.no/sport/fotball/i/rllR5A/riises-avaldsnes-med-ny-smell-naa-venter-nedrykksdrama-i-siste-runde,2022-10-25
4188,Brann ble seriemestere og får æresvakt: − Det er helt sykt fortjent,https://vg.no/sport/fotball/i/mQQ9g1/brann-ble-seriemestere-og-faar-aeresvakt-det-er-helt-sykt-fortjent,2022-10-25
4189,The Times-profil overrasket over Haaland-oppførsel: − En global megastjerne,https://vg.no/sport/fotball/i/P44Akz/the-times-profil-overrasket-over-haaland-oppfoersel-en-global-megastjerne,2022-10-25
4190,Casemiro reddet United-poeng etter ellevilt sluttdrama,https://vg.no/sport/fotball/i/0QQx1J/casemiro-reddet-united-poeng-etter-ellevilt-sluttdrama,2022-10-25
4191,Vålerenga snytt for straffe i ny kalddusj: − Ikke noe vits å skylde på dommeren,https://vg.no/sport/fotball/i/3EEO3P/vaalerenga-snytt-for-straffe-i-ny-kalddusj-ikke-noe-vits-aa-skylde-paa-dommeren,2022-10-25
4192,"Haaland herjet mot Brighton: Rystet motstander, scoret to og nærmet seg Solskjær-rekord",https://vg.no/sport/fotball/i/kEEOma/haaland-herjet-mot-brighton-rystet-motstander-scoret-to-og-naermet-seg-solskjaer-rekord,2022-10-25
4193,Supporterne stormet banen da Stabæk i praksis ble klar for Eliteserien: − 99 prosent sikkert,https://vg.no/sport/fotball/i/VPP3o1/supporterne-stormet-banen-da-stabaek-i-praksis-ble-klar-for-eliteserien-99-prosent-sikkert,2022-10-25
4194,Liverpool på skogstur igjen – kjempesmell mot Nottingham Forest,https://vg.no/sport/fotball/i/zEE10w/liverpool-paa-skogstur-igjen-kjempesmell-mot-nottingham-forest,2022-10-25
4195,«Maktkamp» i Manchester United: − Ten Hag er i ferd med å vinne,https://vg.no/sport/fotball/i/y66pka/ronaldos-gigantiske-ego-har-vaert-med-paa-aa-rive-ned-garderoben,2022-10-25
4196,Norge med drømmetrekning til VM-sluttspillet: − Kunne nesten ikke blitt bedre,https://vg.no/sport/fotball/i/APPm1M/norge-med-droemmetrekning-til-vm-sluttspillet-kunne-nesten-ikke-blitt-bedre,2022-10-25
4197,Bare Odd og Vålerenga oppfyller «ungdomsmål»: − Trenerne mangler mot,https://vg.no/sport/fotball/i/0QQW5g/bare-odd-og-vaalerenga-oppfyller-ungdomsmaal-trenerne-mangler-mot,2022-10-25
4198,Fantasy Premier League Gameweek 13: Hete alternativer skaper dilemma,https://vg.no/sport/fotball/i/MooBo0/fantasy-premier-league-gameweek-13-hete-alternativer-skaper-dilemma,2022-10-25
4199,Liverpool refset publikum for homohets i poengdeling,https://vg.no/sport/fotball/i/MoPzPo/liverpool-refset-publikum-for-homohets-i-poengdeling?utm_content=evergreens-widget-1&utm_source=fotball,2022-10-25
4200,Dette er mannen som vil kjøpe Manchester United,https://vg.no/sport/fotball/i/zE4J91/sir-jim-ratcliffe-dette-er-mannen-som-vil-kjoepe-manchester-united?utm_content=evergreens-widget-2&utm_source=fotball,2022-10-25
4201,Skrev seg til proffkarriere – nå er Dan Eggen filosof,https://vg.no/sport/fotball/i/pQnpWj/skrev-seg-til-proffkarriere-naa-er-dan-eggen-filosof?utm_content=evergreens-widget-3&utm_source=fotball,2022-10-25
4202,Febersyk Haaland byttet ut – målløst Dortmund-oppgjør etter straffebom,https://vg.no/sport/fotball/i/pQQwvR/febersyk-haaland-byttet-ut-maalloest-dortmund-oppgjoer-etter-straffebom,2022-10-26
4203,Cristiano Ronaldo tilbake i varmen: Fotografert på førstelagstrening,https://vg.no/sport/fotball/i/kEE516/cristiano-ronaldo-tilbake-i-varmen-fotografert-paa-foerstelagstrening,2022-10-26
4204,LHBT+-aktivisten Peter Tatchell satt fri etter pågripelse i Qatar,https://vg.no/sport/fotball/i/O88V6w/lhbt-aktivisten-peter-tatchell-satt-fri-etter-paagripelse-i-qatar,2022-10-26
4205,City-svikten Haaland kan løse: − Skaper en enorm trygghet ,https://vg.no/sport/fotball/i/155aoW/city-svikten-haaland-kan-loese-skaper-en-enorm-trygghet,2022-10-26
4206,Dette har overrasket Guardiola om Haaland,https://vg.no/sport/fotball/i/P44lL7/dette-har-overrasket-guardiola-om-haaland,2022-10-26
4207,Reagerer på supportersangene om Gerrard: − Respektløst,https://vg.no/sport/fotball/i/BWWBKl/reagerer-paa-supportersangene-om-gerrard-respektloest,2022-10-26
4208,Hansen kan gi seg på landslaget: − Må ta en vurdering,https://vg.no/sport/fotball/i/766vl3/andre-hansen-kan-gi-seg-paa-landslaget-maa-ta-en-vurdering,2022-10-26
4209,Moldes nye helt tror Rosenborg havner utenfor pallen – Gauseth spår Lillestrøm-skuffelse,https://vg.no/sport/fotball/i/8JJ832/moldes-nye-helt-tror-rosenborg-havner-utenfor-pallen-gauseth-spaar-lillestroem-skuffelse,2022-10-26
4210,Seriemester Molde kjølnet RBKs medaljehåp: − Godt at de plumper,https://vg.no/sport/fotball/i/699RJ3/seriemester-molde-kjoelnet-rbks-medaljehaap-godt-at-de-plumper,2022-10-26
4211,Bodø/Glimt stormer mot medalje etter målshow mot Kristiansund,https://vg.no/sport/fotball/i/JQQ578/bodoe-glimt-stormer-mot-medalje-etter-maalshow-mot-kristiansund,2022-10-26
4212,Ødegaards kriserekke fortsatte: Kvalikspøkelset gir ikke slipp på Sandefjord,https://vg.no/sport/fotball/i/wAAG5L/oedegaards-kriserekke-fortsatte-kvalikspoekelset-gir-ikke-slipp-paa-sandefjord,2022-10-26
4213,Lekker Elyounoussi-assist stoppet Arsenals seiersrekke: − Endelig,https://vg.no/sport/fotball/i/8JJ8Pw/nydelig-elyounoussi-assist-mot-arsenal,2022-10-26
4214,Riises Avaldsnes med ny smell – nå venter nedrykksdrama i siste runde,https://vg.no/sport/fotball/i/rllR5A/riises-avaldsnes-med-ny-smell-naa-venter-nedrykksdrama-i-siste-runde,2022-10-26
4215,Brann ble seriemestere og får æresvakt: − Det er helt sykt fortjent,https://vg.no/sport/fotball/i/mQQ9g1/brann-ble-seriemestere-og-faar-aeresvakt-det-er-helt-sykt-fortjent,2022-10-26
4216,The Times-profil overrasket over Haaland-oppførsel: − En global megastjerne,https://vg.no/sport/fotball/i/P44Akz/the-times-profil-overrasket-over-haaland-oppfoersel-en-global-megastjerne,2022-10-26
4217,Casemiro reddet United-poeng etter ellevilt sluttdrama,https://vg.no/sport/fotball/i/0QQx1J/casemiro-reddet-united-poeng-etter-ellevilt-sluttdrama,2022-10-26
4218,Vålerenga snytt for straffe i ny kalddusj: − Ikke noe vits å skylde på dommeren,https://vg.no/sport/fotball/i/3EEO3P/vaalerenga-snytt-for-straffe-i-ny-kalddusj-ikke-noe-vits-aa-skylde-paa-dommeren,2022-10-26
4219,"Haaland herjet mot Brighton: Rystet motstander, scoret to og nærmet seg Solskjær-rekord",https://vg.no/sport/fotball/i/kEEOma/haaland-herjet-mot-brighton-rystet-motstander-scoret-to-og-naermet-seg-solskjaer-rekord,2022-10-26
4220,Supporterne stormet banen da Stabæk i praksis ble klar for Eliteserien: − 99 prosent sikkert,https://vg.no/sport/fotball/i/VPP3o1/supporterne-stormet-banen-da-stabaek-i-praksis-ble-klar-for-eliteserien-99-prosent-sikkert,2022-10-26
4221,Liverpool refset publikum for homohets i poengdeling,https://vg.no/sport/fotball/i/MoPzPo/liverpool-refset-publikum-for-homohets-i-poengdeling?utm_content=evergreens-widget-1&utm_source=fotball,2022-10-26
4222,Dette er mannen som vil kjøpe Manchester United,https://vg.no/sport/fotball/i/zE4J91/sir-jim-ratcliffe-dette-er-mannen-som-vil-kjoepe-manchester-united?utm_content=evergreens-widget-2&utm_source=fotball,2022-10-26
4223,Skrev seg til proffkarriere – nå er Dan Eggen filosof,https://vg.no/sport/fotball/i/pQnpWj/skrev-seg-til-proffkarriere-naa-er-dan-eggen-filosof?utm_content=evergreens-widget-3&utm_source=fotball,2022-10-26
4224,Conte klikket da Kanes «vinnermål» ble annullert,https://vg.no/sport/fotball/i/3EEWPX/conte-klikket-da-kanes-vinnermaal-ble-annullert,2022-10-27
4225,Salah-«frekkis» satte fyr på Liverpool:  – Eksepsjonelt,https://vg.no/sport/fotball/i/onnjKa/salah-frekkis-satte-fyr-paa-liverpool-eksepsjonelt,2022-10-27
4226,Barcelona ute av Champions League – hånet av Magnus Carlsen,https://vg.no/sport/fotball/i/0QQPXM/barcelona-ute-av-champions-league-haanet-av-magnus-carlsen,2022-10-27
4227,Patrick Berg deltok ikke på onsdagens Bodø/Glimt-trening,https://vg.no/sport/fotball/i/9zzPm5/patrick-berg-deltok-ikke-paa-onsdagens-bodoe-glimt-trening,2022-10-27
4228,Febersyk Haaland byttet ut – målløst Dortmund-oppgjør etter straffebom,https://vg.no/sport/fotball/i/pQQwvR/febersyk-haaland-byttet-ut-maalloest-dortmund-oppgjoer-etter-straffebom,2022-10-27
4229,Cristiano Ronaldo tilbake i varmen: Fotografert på førstelagstrening,https://vg.no/sport/fotball/i/kEE516/cristiano-ronaldo-tilbake-i-varmen-fotografert-paa-foerstelagstrening,2022-10-27
4230,LHBT+-aktivisten Peter Tatchell satt fri etter pågripelse i Qatar,https://vg.no/sport/fotball/i/O88V6w/lhbt-aktivisten-peter-tatchell-satt-fri-etter-paagripelse-i-qatar,2022-10-27
4231,City-svikten Haaland kan løse: − Skaper en enorm trygghet ,https://vg.no/sport/fotball/i/155aoW/city-svikten-haaland-kan-loese-skaper-en-enorm-trygghet,2022-10-27
4232,Dette har overrasket Guardiola om Haaland,https://vg.no/sport/fotball/i/P44lL7/dette-har-overrasket-guardiola-om-haaland,2022-10-27
4233,Reagerer på supportersangene om Gerrard: − Respektløst,https://vg.no/sport/fotball/i/BWWBKl/reagerer-paa-supportersangene-om-gerrard-respektloest,2022-10-27
4234,Hansen kan gi seg på landslaget: − Må ta en vurdering,https://vg.no/sport/fotball/i/766vl3/andre-hansen-kan-gi-seg-paa-landslaget-maa-ta-en-vurdering,2022-10-27
4235,Moldes nye helt tror Rosenborg havner utenfor pallen – Gauseth spår Lillestrøm-skuffelse,https://vg.no/sport/fotball/i/8JJ832/moldes-nye-helt-tror-rosenborg-havner-utenfor-pallen-gauseth-spaar-lillestroem-skuffelse,2022-10-27
4236,Seriemester Molde kjølnet RBKs medaljehåp: − Godt at de plumper,https://vg.no/sport/fotball/i/699RJ3/seriemester-molde-kjoelnet-rbks-medaljehaap-godt-at-de-plumper,2022-10-27
4237,Bodø/Glimt stormer mot medalje etter målshow mot Kristiansund,https://vg.no/sport/fotball/i/JQQ578/bodoe-glimt-stormer-mot-medalje-etter-maalshow-mot-kristiansund,2022-10-27
4238,Ødegaards kriserekke fortsatte: Kvalikspøkelset gir ikke slipp på Sandefjord,https://vg.no/sport/fotball/i/wAAG5L/oedegaards-kriserekke-fortsatte-kvalikspoekelset-gir-ikke-slipp-paa-sandefjord,2022-10-27
4239,Lekker Elyounoussi-assist stoppet Arsenals seiersrekke: − Endelig,https://vg.no/sport/fotball/i/8JJ8Pw/nydelig-elyounoussi-assist-mot-arsenal,2022-10-27
4240,Riises Avaldsnes med ny smell – nå venter nedrykksdrama i siste runde,https://vg.no/sport/fotball/i/rllR5A/riises-avaldsnes-med-ny-smell-naa-venter-nedrykksdrama-i-siste-runde,2022-10-27
4241,Liverpool refset publikum for homohets i poengdeling,https://vg.no/sport/fotball/i/MoPzPo/liverpool-refset-publikum-for-homohets-i-poengdeling?utm_content=evergreens-widget-1&utm_source=fotball,2022-10-27
4242,Dette er mannen som vil kjøpe Manchester United,https://vg.no/sport/fotball/i/zE4J91/sir-jim-ratcliffe-dette-er-mannen-som-vil-kjoepe-manchester-united?utm_content=evergreens-widget-2&utm_source=fotball,2022-10-27
4243,Skrev seg til proffkarriere – nå er Dan Eggen filosof,https://vg.no/sport/fotball/i/pQnpWj/skrev-seg-til-proffkarriere-naa-er-dan-eggen-filosof?utm_content=evergreens-widget-3&utm_source=fotball,2022-10-27
4244,Molde dominerte mot Djurgården – så slo svenskene grusomt tilbake,https://vg.no/sport/fotball/i/kEwabL/molde-dominerte-mot-djurgaarden-saa-slo-svenskene-grusomt-tilbake,2022-10-28
4245,Arsenal-utleide Pablo Marí skadet i knivangrep,https://vg.no/sport/fotball/i/q1Pn8g/arsenal-utleide-pablo-mari-skadet-i-knivangrep-paa-kjoepesenter-utenfor-milano,2022-10-28
4246,Europa League-avansementet glapp for Glimt – også Conference League i fare: − Bånn i bøtta,https://vg.no/sport/fotball/i/rlPL9e/europa-league-avansementet-glapp-for-glimt-ogsaa-conference-league-i-fare-baann-i-boetta,2022-10-28
4247,PSV senket Arsenal: Slår følge til sluttspill på bekostning av Bodø/Glimt,https://vg.no/sport/fotball/i/zEA5Wv/psv-senket-arsenal-slaar-foelge-til-sluttspill-paa-bekostning-av-bodoe-glimt,2022-10-28
4248,NFF-seier i rettssak – får millionerstatning,https://vg.no/sport/fotball/i/GMylLq/nff-seier-i-rettssak-faar-millionerstatning,2022-10-28
4249,Mener Bodø/Glimt har brutt nye barrierer: − Det har vært en velsignelse,https://vg.no/sport/fotball/i/veevqL/bodoe-glimt-moeter-fc-zurich-i-europa-league-skjebnekamp-det-har-vaert-en-velsignelse,2022-10-28
4250,Conte klikket da Kanes «vinnermål» ble annullert,https://vg.no/sport/fotball/i/3EEWPX/conte-klikket-da-kanes-vinnermaal-ble-annullert,2022-10-28
4251,Salah-«frekkis» satte fyr på Liverpool:  – Eksepsjonelt,https://vg.no/sport/fotball/i/onnjKa/salah-frekkis-satte-fyr-paa-liverpool-eksepsjonelt,2022-10-28
4252,Barcelona ute av Champions League – hånet av Magnus Carlsen,https://vg.no/sport/fotball/i/0QQPXM/barcelona-ute-av-champions-league-haanet-av-magnus-carlsen,2022-10-28
